1.9	0.5	69.0	0.2
99.9	0.6	45.5	0.2
200.0	0.7	27.1	0.2
301.2	0.8	14.2	0.2
351.8	0.9	9.3	0.2
399.5	0.9	5.7	0.2
450.2	1.0	3.0	0.2
500.2	1.0	1.5	0.2
550.2	1.1	0.9	0.2
600.6	1.1	0.6	0.2
650.7	1.2	0.3	0.2
700.1	1.2	0.3	0.2
750.2	1.3	0.2	0.2
799.9	1.3	0.2	0.2
849.9	1.3	0.1	0.2
900.4	1.4	0.1	0.2
949.8	1.4	0.1	0.2
1003	6	0.0	0.2
1050	6	-0.1	0.2
1102	6	-0.1	0.2
1150	6	-0.1	0.2
1201	6	-0.2	0.2
1251	6	-0.2	0.2
1300	6	-0.3	0.2
1349	6	-0.3	0.2
1401	6	-0.3	0.2
1450	6	-0.3	0.2
1501	7	-0.2	0.2
