1.8	0.5	30.1	0.2
99.9	0.6	20.8	0.2
200.5	0.7	13.4	0.2
300.1	0.8	8.1	0.2
350.0	0.9	6.0	0.2
400.0	0.9	4.4	0.2
450.0	1.0	2.7	0.2
500.6	1.0	1.8	0.2
550.1	1.1	1.0	0.2
600.5	1.1	0.4	0.2
649.9	1.1	0.4	0.2
699.9	1.2	0.2	0.2
750.0	1.3	0.1	0.2
800.3	1.3	0.1	0.2
850.3	1.4	0.0	0.2
900.1	1.4	0.0	0.2
950.1	1.5	0.0	0.2
1001	6	-0.1	0.2
1049	6	0.0	0.2
1100	6	-0.1	0.2
1149	6	-0.1	0.2
1201	6	-0.1	0.2
1250	6	-0.1	0.2
1301	6	-0.2	0.2
1351	6	-0.2	0.2
1402	6	-0.3	0.2
1450	6	-0.2	0.2
1501	7	-0.3	0.2
